text,label
مشخص کل کمپان کانن شهر ب باب دوربین دارد ، زمینه تولید دستگاه ادار نیز فعال بوده جزو بر کمپانی زمینه می‌باشد .,2
استفاده شوتینگ مود می‌توانید بدون درگیر شدن پارامتر نورده راحت تشخیص درس مود مورد نظر عکس بگیرید .,2
مشخص سخ افزار می‌تو گوش بین سریع گوشی رده خود قرار داد .,2
البته نمایشگر سایز رزولوشن سون استفاده می‌شود ول احتمال زیاد دلیل پردازشگر گرافیک نسبتا ضعیف گوش داشته ، WVGA تصم گرفته رزولوشن بالا بهره نبرد .,0
من یه ماهه دوربینو خرید کار با آسون اگه بخوا عکس به بگیر کم با ور برید دفترچشو بخونید عکس جالب می‌تونید بگیرید .,2
دوربین خیل عالیه حت مثل گلگس اس ۳ گوشی پیشرفته گرون قیم صدا عکس میندازه حت میشه ۶ عکس پ انداخ .,2
واسه گوشی اسمار به اولو انتخاب باتر میتونه باشه .,2
من یه مد گوش رو دا .,1
صفحه نما سال ۲۰۱۰ ، کمپان اپل اولین بار تولید گوش آیفون ۴ ، صفحه نما دق بسیار بالا یعن Retina پرده‌بردار کرد .,1
عملکرد تاچ پد کلید پایین بسیار خوب رضایت‌بخ می‌باشد .,2
ول نظر اون صفحه نما ٫ ۵ اینچ زیبا شرک اپل مرگ کم‌ک داره پسرف میکنه محصولاتشو همون طراح قبل فقط تغییر اندازه صفحه تغییرات جزئ ارائه دیگه مثل قبل طراح محصولات متحیر نم .,0
هارد دیسک داخل TOSHIBA MK ۵۰۵ GSX هس یک به هاس .,2
ه بدنه فلز مشک رنگ کاملا جمع‌و‌جور مستحک .,2
مه اینه چجور عکس بگیرید .,1
ول همونطور میدون چند وقته ازموقع بالا درگیر اپل توسط شرک ) حال ضرر دادنه نمیتونه مثل توجه رو خود کنه .,0
واقع شاخه پروژه DARPA نا CALO می‌باشد اوایل سال ۲۰۱۰ اپل کمپان خرید اکنون عملکرد iOS ۵ استفاده می‌کند .,1
سلا خدم همه دوس د ج کالا .,1
اپل سال تلا کرد آیفون ۵ رو بیرون داد .,1
کیف تصویر رقیب  یعن nexus ۷ galaxy tab ۲ ۷ ٫ ۰ پایین .,0
نقاط ضعف اصل گوش فلا اشاره کرد متاسفانه صور خودکار فعال نمی‌شود باید صور قبل شروع عکس‌بردار فعال کنند .,0
باید بگو دستگاه مورد انجا وظایف بعنو تبل لپ‌تاپ ، تقریبا هیچ کدا کامل نیس هر شاید نیم موفق پ سر می‌گذارد .,0
مورد تبل چند نکته باید بگ اول کیف تصویر واقعا عالیه واضحا سامسونگ تب بهتره دو دوربین هس خلاف گفته بعض دوس کیف خوب داره حت دوربین ۸ مگا سون اکسپریا بهتره .,2
پ درباره توضیحات ایراد کرد .,1
سرع چاپ یک مهم ویژگی دستگاه .,2
نظر خرید شک نکنید .,2
( مثلا نوشته ۸۰ db- زیر ۸۵ db- اینترن تلفن میتونید کار کنید ، بالا اون بالا ۹۰ برسه ، دیگه اینترن نمیتونید کار کنید دسترس خارج میشه بالا ۹۵ db- دیگه اس اس نمیتونید بدید ) شرایط عاد فرکانس زیر ۷۱ هس عالیه .,1
سلا هارد خیل مقاومه ( برابر ضربه تست کرد ) ول اول گرفتم س رابط مشکل دا .,1
یک نقاط قو Sleekbook ، سیس خنک‌کننده آنهاس .,2
همه امک فلا LED نیز اضافه نمایید .,1
کل می‌تو گوش وجود ابعاد بزرگ یعن ۷۰ × ۱۴۳ میلی ، گوش خو دست نامید .,2
وجود تما پیشرفت سیستم‌عامل جدید Apple OS ۴ صور هنوز ول حال گرفته_اس چیز نا ویج رو گوش وجود ندارد .,0
مد ز اسکن دستگاه وضوح مختلف صور زیر .,1
متاسفانه هیچ کدا جلوه هنگا ضبط ویدیو قابل اعمال ندارند .,0
طراح ساخ اولین بار گوش دید واقع متعجب شد .,1
• باتر بسته سخت‌افزار داخل ، سر ۴۵۴۰ s دو نوع باتر لیتیوم-یون ۶ ۹ سلول ارائه می‌شوند .,1
لپ‌تاپ پلاستیک براق معمولا ساخ لپ‌تاپ ارزان‌قیم استفاده می‌شود ، خبر نیس .,1
نظر من محصول نظر زیبا مشخص حرف نداره ول ایرادات داره باعث میشه تو خرید محصول یه مقدار دق بیشتر کن اول همه اینکه شما دارین موبایل مشخص عال میگیرین میشه صفحه نما وصل کرد تبدیل تبل بشه واقع تبل تن بدون گوش هیچ معن نداره واقع اگه گوش مغز دستگاه شما دچار مشکل بشه مثلا زمین بخوره تبل شما دچار دشواری میشه غیرقابل استفاده .,0
باتر لیتیوم-یون NP-BN نیز توانا شارژده ۲۴۰ عکس دوربین دارد .,2
عکس فیلم رو کار حافظه SD / SDHC / SDXC ذخیره می‌گردند باتر لیتیوم-یون دوربین نیز هر بار شارژ کامل توانا پشتیبان گرفتن ۳۴۰ عکس دارد .,1
متاسفانه دکمه Delete پاک کردن عکس گرفته‌شده رو بدنه دیده_نمی‌شود باید طریق منو کار انجا داد پاک کردن هر عکس رو کار حافظه دست‌ک ۶ کلیک نیاز .,0
من دوربین خرید .,1
محصول مطالب محصول تولید شرک سون زمینه تکنولوژ دوربین نیمه حرفه خانگ دوس درمورد مزایا دوربین آخرین زیاد وجود دارد من اینجا بررس معایب می‌پرداز : ۱ -متاسفانه عکس گرفته‌شده دوربین کم قرمز می‌زند ۲ -عکس فلا مستق گرفته_شوند سایه سفید دارد .,0
Asha ۳۰۲ طراح زیبا ، بسیار کاستی پوش داده_اس .,2
شاید عامل سقوط قبول نکردن اندروید توسط نوکیا .,1
عرض سلا من گوش ۳ روز خریده اندروید ۴ خوب رو  کار می‌دهد درباره پردازنده من حال مشکل ندید من توصیه می‌کن گوش بخرید رنگ سفید قشنگ تره ممنون,2
من ال ۱ سال تلوزیون رو دار .,1
امیدوار کمک کرده_با,1
خود واقعا لذ برد .,2
"دوربین عال طور نکته چند وقتیه توسط اکثر کاربرا مطرح‌شده راجب داغ کردن گوشی باید بگ قضیه یه امر بسیار طبیع گوشی ۴ هسته "" اصلا داغ کردن معنیه هر ۴ هسته گوشیتون اضافه تک هسته کمک گوشی ۴ هسته انجا کارا ساده گوش هست سالمن خوب کار میکنن-البته بااین حال نظر نباید ب ۵۶ درجه سلیسیوس باشه .",2
معمول خیل ول دا داغ می‌کرد .,0
عاقلانه بوده طراح اپل اشتباه iPhone ۴ رو ۴ s تکرار نکنند ما هم‌فکر می‌کن مورد کاملا حل‌شده باشد .,2
نقاط اصل دوربین گوش می‌تو فلا LED اشاره کرد متاسفانه خودکار فعال نمی‌شود کاربر باید صور دست قبل شروع عکس‌بردار کنند .,0
• پورت اتصال نظر پورت اتصال نیز نوت‌بوک ما شگفت‌زده نمی‌کند .,0
خود اس‌تر مین گرف ۲ ماه قبلا نوکیا دا .,1
مشکل نیس قابل‌حل نباشه حالا اگه کلا سیم‌کار رایتل رو جواب نمی‌داد یه چیز ول اینجور نیس گوش رایتل رو جواب میده ول گفته سا رایتل امک مکالمه تصویر توسط نرم‌افزار رو داره,2
فلا محیط داخل عملکرد خوب دارد می‌تواند روشنا کاف بدون ایجاد اثر سرخ چ ایجاد نماید .,2
یه سر گردن htc sensation بالاتره اصلا قابل‌مقایسه نیستن .,2
نمایشگر دوربین اینچ چرخنده نیس فعلا هیچ دوربین فول فر چرخنده .,0
سخت‌افزار پردازنده گوش پردازنده دو هسته فرکانس ۱ ٫ ۵ گیگاهرتز نوع Krait همراه چیپ Snapdragon S ۴ می‌باشد ، یعن تقریبا مشابه پردازنده رو دیگر غول بازار مانند لومیا ۹۲۰ HTC One X حت Galaxy SIII مشاهده کرده_بود .,1
سلا من ه ماه خرید ، واقعا به گوش تو کلاس قیم خود هس,2
خیل گوش خوبیه همه لحاظ راح رو میشه کاستو را هاروه بدون هنگ کردن ساپور میکنه خو دسته .,2
یعن چیز حد ۴ ٫ ۸ X ۳ ٫ ۶ میلی .,1
دوربین کیف صدا حد خوب همون قدر انتظار دا ..,2
واقعا خو دسته,2
کل دوربین گوش ب جه استفاده ارسال پیامک چند رسانه می‌باشد MMS ) مناسب ( عکس ثبت‌شده توسط قابل آرشیو شدن شما نخواهند_دا .,0
من لپ‌تاپ رو خرید از راض .,2
( پرداخ دو برابر هزینه ب رو یادتون نره !,1
طور فرض بازی قاره امریکا فرو می‌رسند فقط بررو کنسول قاره خریدار شده‌اند اجرا می‌شوند .,1
ه سنسور نخس رو ۶۵۰ D EOS M دیده_بود .,1
من گوش رو تازه سفار داد مشخص موجود درسا نظر دوس مطمئن گوش خوب باشه محض دریاف نکته نظر خودمو دوس میذار ول مطمئن میشه دیج کالا اعتماد کرد .,2
همه عکاسیشو iso مختلف تس کرد هیچکدو خوب نمیدن فیلم‌بردار نگ اینقد فک اصلا مشکل فن داره,0
توانا زو کاملا معمول حال واید ۲۸ میلی نه خیل خوب نه خیل ضعیف .,0
قدر ک باطر نسب ال مصرف ۵ اینچ قدر پرداز مطمئنا سی‌د معمول حدود ۱ روز دوا میاره ۲.,0
بزرگ دکمه  فاصله مناسب باعث لذت‌بخ بودن تایپ پیامک میشه .,2
قسم بالا دوربین می‌توان دکمه پاور ، دکمه شا اهر زو ببین .,1
موسیق ) خودتون رو استر کنید رو تلویزیون نرم‌افزار all share رو گوشی سامسونگ گلکس هست ۲. طریق نرم‌افزار all share میتونید فیلم .,1
من گوش تازه دیج کالا گرف خیل راض اندروید ۴ ٫ ۱ س پ یو نه انقدر کمه گوش هنگ کنه ونه انقدر زیاده باتر بخوره .,2
فوق العادس گوش قیم .,2
کنون S ۵ ۸ مگاپیکسله کیفیت کمتره !,0
عکس فیلم نیز رو کار حافظه SD / SDHC / SDXC ذخیره می‌شوند .,1
حت جستجو زیاد گوگل مشکل داد متوجه شد مدل انجا سوختن تصویر دارد مشکل گاز صفحه نما می‌باشد .,0
تبل خوب هس براحت دس جا میشه قیم خوب داره ؛ ؛ ؛ تن ایراد میشه اون گرف مانیتور هس اصلن مانیتور بکار رفته آیپد رتینا قابل‌مقایسه نیس تراک پیکسل پایین داره .,2
جنس بدنه لپ‌تاپ طوریس اثر انگ جذب نمی‌کند .,2
